Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Age_Class,Fare_Class,relatives,Last_Name,Pronoun
,3,James (Ellen Needs),0,47.0,1,0,582,7.0,2,3.0,1.0,1,846,13
,2,Thomas Francis,1,62.0,0,0,184,9.6875,1,4.0,1.0,0,552,12
,3,Albert,1,27.0,0,0,366,8.6625,2,2.0,1.0,0,854,12
,3,Alexander (Helga E Lindqvist),0,22.0,1,1,338,12.2875,2,2.0,1.0,2,342,13
,3,Johan Cervin,1,14.0,0,0,692,9.225,2,1.0,1.0,0,779,12
,3,Kate,0,30.0,0,0,389,7.6292,1,2.0,1.0,0,166,9
,2,Albert Francis,1,26.0,1,1,211,29.0,2,2.0,1.0,2,118,12
,3,Joseph (Sophie Halaut Easu),0,18.0,0,0,251,7.2292,0,1.0,1.0,0,5,13
,3,John Samuel,1,21.0,2,0,714,24.15,2,2.0,1.0,2,195,12
,3,Ylio,1,21.0,0,0,503,7.8958,2,2.0,1.0,0,363,12
,1,Charles Cresson,1,46.0,0,0,687,26.0,2,3.0,1.0,0,384,12
,1,John Pillsbury (Nelle Stevenson),0,23.0,1,0,131,82.2667,2,2.0,1.0,1,749,13
,2,Benjamin,1,63.0,1,0,185,26.0,2,4.0,1.0,1,355,12
,1,Herbert Fuller (Carrie Constance Toogood),0,47.0,1,0,926,61.175,2,3.0,1.0,1,137,13
,2,Sebastiano (Argenia Genovesi),0,24.0,1,0,866,27.7208,0,2.0,1.0,1,872,13
,2,Daniel,1,35.0,0,0,153,12.35,1,2.0,1.0,0,398,12
,3,Gerios,1,21.0,0,0,287,7.225,0,2.0,1.0,0,34,12
,3,Ida Livija,0,27.0,1,0,911,7.925,2,2.0,1.0,1,364,9
,3,"Mariana (Miriam"")""",0,45.0,0,0,291,7.225,0,3.0,1.0,0,35,13
,1,Martin,1,55.0,1,0,819,59.4,0,3.0,1.0,1,687,12
,3,Artur Karl,1,9.0,0,1,741,3.1708,2,1.0,1.0,1,594,8
,1,Alfred (Antoinette),0,9.0,0,0,815,31.6833,2,1.0,1.0,0,250,13
,1,Richard Norris II,1,21.0,0,1,814,61.3792,0,2.0,1.0,1,850,12
,1,Arthur Larned (Emily Maria Borie),0,48.0,1,3,824,262.375,0,3.0,3.0,4,693,13
,3,Alexander A,1,50.0,1,0,735,14.5,2,3.0,1.0,1,675,12
,1,Helene Ragnhild,0,22.0,0,1,39,61.9792,0,2.0,1.0,1,601,9
,3,Shedid,1,22.5,0,0,293,7.225,0,2.0,1.0,0,184,12
,1,John Bertram,1,41.0,0,0,32,30.5,2,3.0,1.0,0,97,12
,3,Elias,1,41.0,2,0,256,21.6792,0,3.0,1.0,2,706,12
,2,Charles Alexander,1,50.0,1,0,856,26.0,2,3.0,1.0,1,464,12
,2,Clifford Thomas,1,24.0,2,0,759,31.5,2,2.0,1.0,2,373,12
,3,Bertram (Eva Georgetta Light),0,33.0,1,2,750,20.575,2,2.0,1.0,3,199,13
,3,"Andrew G (Elizabeth Lily"" Watson)""",0,33.0,1,2,923,23.45,2,2.0,1.0,3,383,13
,1,Philipp Edmund,1,30.0,1,0,91,57.75,0,2.0,1.0,1,531,12
,3,"Vassilios (Catavelas Vassilios"")""",1,18.5,0,0,277,7.2292,0,1.0,1.0,0,397,12
,3,Sarah A,0,18.5,0,0,406,8.05,2,1.0,1.0,0,685,9
,3,Manda,0,21.0,0,0,351,8.6625,2,2.0,1.0,0,115,9
,3,Julius,1,25.0,0,0,421,9.5,2,2.0,1.0,0,708,12
,3,Ling,1,25.0,0,0,104,56.4958,2,2.0,1.0,0,327,12
,3,Franz,1,39.0,0,1,539,13.4167,0,2.0,1.0,1,395,12
,1,Thomas Parham,1,39.0,0,0,47,26.55,2,2.0,1.0,0,260,12
,3,Nathan,1,41.0,0,0,873,7.85,2,3.0,1.0,0,290,12
,2,Walter H (Irene Colvin),0,30.0,0,0,165,13.0,2,2.0,1.0,0,170,13
,1,Edwin Nelson Jr (Gertrude Parsons),0,45.0,1,0,72,52.5542,2,3.0,1.0,1,408,13
,3,Nikolai Johannes,1,25.0,0,0,907,7.925,2,2.0,1.0,0,626,12
,1,Paul Romaine,1,45.0,0,0,811,29.7,0,3.0,1.0,0,143,12
,3,Patrick,1,45.0,0,0,640,7.75,1,3.0,1.0,0,719,12
,1,William Robert (Emma Eliza Ward),0,60.0,0,0,81,76.2917,0,4.0,1.0,0,107,13
,3,"William (Winnie Minnie"" Treanor)""",0,36.0,0,2,769,15.9,2,2.0,1.0,2,175,13
,1,Lucien Philip,1,24.0,1,0,98,60.0,2,2.0,1.0,1,747,12
,2,Franz,1,27.0,0,0,867,15.0333,0,2.0,1.0,0,651,12
,2,"Ellen Nellie""""",0,20.0,2,1,320,23.0,2,2.0,1.0,3,343,9
,1,Ethel Flora,0,28.0,3,2,123,263.0,2,2.0,3.0,5,257,9
,2,Serafino Emilio,1,28.0,0,0,853,15.5792,0,2.0,1.0,0,487,12
,3,Albert,1,10.0,4,1,659,29.125,1,1.0,1.0,5,664,8
,3,Bartol,1,35.0,0,0,513,7.8958,2,2.0,1.0,0,169,12
,3,Olaus Jorgensen,1,25.0,0,0,480,7.65,2,2.0,1.0,0,2,12
,3,Thomas Henry,1,25.0,1,0,665,16.1,2,2.0,1.0,1,197,12
,1,Victorine,0,36.0,0,0,824,262.375,0,2.0,3.0,0,141,9
,3,Mirko,1,17.0,0,0,515,7.8958,2,1.0,1.0,0,208,12
,2,Arthur Gordon,1,32.0,0,0,164,13.5,2,2.0,1.0,0,503,12
,3,Ernst Herbert,1,18.0,0,0,466,7.75,2,1.0,1.0,0,82,12
,3,Bridget Delia,0,22.0,0,0,393,7.725,1,2.0,1.0,0,96,9
,1,John Borie,1,13.0,2,2,824,262.375,0,1.0,3.0,4,693,8
,2,Percy C (Mary Phyllis Elizabeth Miller),0,13.0,0,0,784,21.0,2,1.0,1.0,0,171,13
,3,Mary Delia,0,18.0,0,0,386,7.8792,1,1.0,1.0,0,109,9
,1,Clarence Bloomfield,1,47.0,0,0,61,42.4,2,3.0,1.0,0,537,12
,1,Gilbert Milligan Jr,1,31.0,0,0,227,28.5375,0,2.0,1.0,0,805,12
,1,Mark (Mary McDougald),0,60.0,1,4,123,263.0,2,4.0,3.0,5,257,13
,3,Bertha E,0,24.0,0,0,660,7.75,1,2.0,1.0,0,548,9
,3,Lazar,1,21.0,0,0,494,7.8958,2,2.0,1.0,0,527,12
,3,Manta Josefina,0,29.0,0,0,337,7.925,2,2.0,1.0,0,570,9
,1,Servando,1,28.5,0,0,801,27.7208,0,2.0,1.0,0,603,12
,1,Amalie,0,35.0,0,0,37,211.5,0,2.0,3.0,0,276,9
,1,Edwin,1,32.5,0,0,37,211.5,0,2.0,3.0,0,400,12
,3,Frank,1,32.5,0,0,578,8.05,2,2.0,1.0,0,522,12
,1,Robert Clifford (Malvina Helen Lamson),0,55.0,2,0,77,25.7,2,3.0,1.0,2,173,13
,2,Charles Augustus,1,30.0,0,0,213,13.0,2,2.0,1.0,0,11,12
,3,Elizabeth,0,24.0,0,0,623,7.75,1,2.0,1.0,0,219,9
,3,Akar,1,6.0,1,1,273,15.2458,0,1.0,1.0,2,90,8
,1,Isidor,1,67.0,1,0,797,221.7792,2,4.0,3.0,1,772,12
,1,Howard Brown,1,49.0,0,0,119,26.0,2,3.0,1.0,0,133,12
,3,Marinko,1,49.0,0,0,521,7.8958,2,3.0,1.0,0,201,12
,2,John Joseph,1,49.0,0,0,183,10.7083,1,3.0,1.0,0,424,12
,3,Betros,1,49.0,1,0,254,14.4542,0,3.0,1.0,1,405,12
,3,Julia,0,27.0,0,0,372,7.8792,1,2.0,1.0,0,56,9
,3,Emily Louisa,0,18.0,0,0,712,8.05,2,1.0,1.0,0,45,9
,3,Bridget,0,18.0,0,0,599,7.75,1,1.0,1.0,0,585,14
,2,Ralph Lester,1,2.0,1,1,318,23.0,2,1.0,1.0,2,834,8
,3,Adolf Fredrik (Anna Elisabeth Judith Andersson),0,22.0,1,0,449,13.9,2,2.0,1.0,1,228,13
,3,Olaf,1,22.0,0,0,414,7.775,2,2.0,1.0,0,623,12
,1,Thornton (Orian Hays),0,27.0,1,2,779,52.0,2,2.0,1.0,3,194,13
,3,Robert,1,27.0,0,0,653,8.05,2,2.0,1.0,0,299,12
,1,Jakob,1,25.0,0,0,99,26.0,0,2.0,1.0,0,79,12
,3,Gunnar Isidor,1,25.0,0,0,548,7.7958,2,2.0,1.0,0,785,12
,1,Tyrell William (Julia Florence Siegel),0,76.0,1,0,118,78.85,2,4.0,1.0,1,135,13
,3,Kalle Edvard,1,29.0,0,0,897,7.925,2,2.0,1.0,0,482,12
,3,Elin Ester Maria,0,20.0,0,0,476,7.8542,2,2.0,1.0,0,98,9
,3,William Henry,1,33.0,0,0,708,8.05,2,2.0,1.0,0,556,12
,1,Charles Emil Henry (Annie May Morris),0,43.0,1,0,80,55.4417,0,3.0,1.0,1,763,13
,2,Leopold,1,27.0,1,0,143,26.0,2,2.0,1.0,1,833,12
,3,William,1,27.0,0,0,604,7.75,1,2.0,1.0,0,253,12
,3,Oskar Leander,1,26.0,0,0,447,7.775,2,2.0,1.0,0,381,12
,3,"Alexander (Thamine Thelma"")""",0,16.0,1,1,233,8.5167,0,1.0,1.0,2,788,13
,3,Johan Martin,1,28.0,0,0,743,22.525,2,2.0,1.0,0,348,12
,3,Daniel,1,21.0,0,0,378,7.8208,1,2.0,1.0,0,106,12
,3,Edward,1,21.0,0,0,663,7.75,1,2.0,1.0,0,692,12
,3,"Aaron (Abi Weller"")""",1,21.0,0,0,400,8.7125,2,2.0,1.0,0,848,12
,2,George,1,18.5,0,0,210,13.0,2,1.0,1.0,0,780,12
,2,Samuel Ward,1,41.0,0,0,172,15.0458,0,3.0,1.0,0,761,12
,3,Ellen Natalia,0,41.0,0,0,387,7.7792,1,3.0,1.0,0,723,9
,1,Edith Corse,0,36.0,0,0,799,31.6792,0,2.0,1.0,0,241,9
,3,Katherine,0,18.5,0,0,371,7.2833,1,1.0,1.0,0,106,9
,1,Isidor (Rosalie Ida Blun),0,63.0,1,0,797,221.7792,2,4.0,3.0,1,772,13
,3,Demetrios,1,18.0,1,0,275,14.4542,0,1.0,1.0,1,149,12
,3,John,1,18.0,0,0,276,6.4375,0,1.0,1.0,0,788,12
,3,Beatrice Irene,0,1.0,1,1,839,16.7,2,1.0,1.0,2,707,9
,1,Thomson,1,36.0,0,0,88,75.2417,0,2.0,1.0,0,63,12
,2,John Henry (Sara Elizabeth Lawry),0,29.0,1,0,855,26.0,2,2.0,1.0,1,139,13
,2,Bertha J,0,12.0,0,0,764,15.75,2,1.0,1.0,0,830,9
,3,John,1,12.0,1,0,609,7.75,1,1.0,1.0,1,406,12
,1,Paul (Emma Mock),0,35.0,1,0,91,57.75,0,2.0,1.0,1,712,13
,3,Alfred John,1,28.0,0,0,668,7.25,2,2.0,1.0,0,132,12
,3,John,1,28.0,0,0,625,7.75,1,2.0,1.0,0,402,12
,3,Laura Alice,0,17.0,0,1,647,16.1,2,1.0,1.0,1,179,9
,3,Karl Rudolf,1,22.0,0,0,554,7.7958,2,2.0,1.0,0,102,12
,3,Alicia,0,22.0,2,0,608,23.25,1,2.0,1.0,2,502,9
,2,Solomon,1,42.0,0,0,129,13.0,2,3.0,1.0,0,93,12
,3,Marius,1,24.0,0,0,404,8.05,2,2.0,1.0,0,636,12
,3,Henry John,1,32.0,0,0,917,8.05,2,2.0,1.0,0,756,12
,1,Archibald IV,1,53.0,0,0,48,28.5,0,3.0,1.0,0,293,1
,3,Frank (Frances),0,53.0,0,4,671,25.4667,2,3.0,1.0,4,434,13
,3,Charles P,1,53.0,1,0,229,6.4375,0,3.0,1.0,1,788,12
,3,Valtcho,1,43.0,0,0,509,7.8958,2,3.0,1.0,0,210,12
,3,Carl Robert,1,24.0,0,0,569,7.8542,2,2.0,1.0,0,128,12
,3,Mapriededer,1,26.5,0,0,250,7.225,0,2.0,1.0,0,866,12
,2,August,1,26.0,0,0,202,13.0,2,2.0,1.0,0,713,12
,3,Jennie,0,23.0,0,0,893,8.05,2,2.0,1.0,0,220,9
,3,Charles Frederick,1,40.0,1,6,775,46.9,2,2.0,1.0,7,292,12
,3,Jessie Allis,0,10.0,5,2,775,46.9,2,1.0,1.0,7,292,9
,1,Sarah,0,33.0,0,0,49,151.55,2,2.0,2.0,0,191,9
,1,Arthur Larned,1,61.0,1,3,824,262.375,0,4.0,3.0,4,693,12
,2,Henry James,1,28.0,0,0,196,26.0,2,2.0,1.0,0,64,12
,1,"Erik Gustaf (Mr Edward Lingrey"")""",1,42.0,0,0,114,26.55,2,3.0,1.0,0,450,12
,3,Julius,1,31.0,3,0,417,18.0,2,2.0,1.0,3,817,12
,1,Herbert Henry,1,31.0,0,0,109,51.8625,2,2.0,1.0,0,338,12
,3,Evan,1,22.0,0,0,854,8.05,2,2.0,1.0,0,195,12
,1,John Bertram,1,22.0,0,0,57,26.55,2,2.0,1.0,0,177,12
,2,William,1,30.0,1,1,223,26.0,2,2.0,1.0,2,420,15
,1,Boulton (Olive Potter),0,23.0,0,1,75,83.1583,0,2.0,1.0,1,229,13
,3,Nicola,1,23.0,0,0,538,7.8958,0,2.0,1.0,0,495,12
,3,Thomas,1,60.5,0,0,631,7.8958,2,4.0,1.0,0,768,12
,3,(Hulda Kristina Eugenia Lofqvist),0,36.0,0,2,565,12.1833,2,2.0,1.0,2,413,13
,3,Filip Oscar,1,13.0,4,2,454,31.3875,2,1.0,1.0,6,33,8
,3,Joseph,1,24.0,0,0,846,7.55,2,2.0,1.0,0,226,12
,1,Ellen,0,29.0,0,0,797,221.7792,2,2.0,3.0,0,77,9
,3,Olga Elida,0,23.0,0,0,474,7.8542,2,2.0,1.0,0,468,9
,1,John James,1,42.0,0,0,4,26.55,2,3.0,1.0,0,87,12
,3,Benjamin (Edith Nile),0,26.0,0,2,883,13.775,2,2.0,1.0,2,620,13
,3,Julia,0,26.0,0,0,396,7.7333,1,2.0,1.0,0,748,9
,3,Georges Youssef,1,7.0,1,1,244,15.2458,0,1.0,1.0,2,801,8
,2,Marion,0,26.0,0,0,137,13.5,2,2.0,1.0,0,858,9
,3,Ernest,1,26.0,0,0,410,7.0,2,2.0,1.0,0,621,12
,2,Joseph Maria,1,41.0,0,0,166,13.0,2,3.0,1.0,0,633,15
,3,Anton (Luise Heilmann),0,26.0,1,1,365,22.025,2,2.0,1.0,2,410,13
,1,Emil,1,48.0,0,0,808,50.4958,0,3.0,1.0,0,99,12
,3,Edward Watson,1,18.0,2,2,924,34.375,2,1.0,1.0,4,255,12
,1,Henry Arthur Jr (Eleanor Genevieve Fosdick),0,18.0,0,0,117,27.7208,0,1.0,1.0,0,134,13
,3,Hilda Maria,0,22.0,0,0,696,8.9625,2,2.0,1.0,0,331,9
,3,Simon,1,22.0,0,0,843,7.55,2,2.0,1.0,0,458,12
,3,Ortin,1,27.0,0,0,264,7.225,0,2.0,1.0,0,866,12
,3,Adolf Fredrik,1,23.0,1,0,449,13.9,2,2.0,1.0,1,228,12
,3,Assad,1,23.0,0,0,268,7.2292,0,2.0,1.0,0,798,12
,3,Carl Oscar Vilhelm Gustafsson,1,40.0,1,5,454,31.3875,2,2.0,1.0,6,33,12
,2,Edith Eileen,0,15.0,0,2,325,39.0,2,1.0,1.0,2,104,9
,2,Maude,0,20.0,0,0,763,36.75,2,2.0,1.0,0,731,9
,1,Charles Emil Henry,1,54.0,1,0,80,55.4417,0,3.0,1.0,1,763,12
,2,Allen Oliver (Nellie E Baumgardner),0,36.0,0,3,146,39.0,2,2.0,1.0,3,66,13
,1,Alexander Taylor (Mary Eliza Ingersoll),0,64.0,0,2,832,83.1583,0,4.0,1.0,2,163,13
,2,James Matthew,1,30.0,0,0,151,13.0,2,2.0,1.0,0,504,12
,1,Alexander Taylor Jr,1,37.0,1,1,832,83.1583,0,2.0,1.0,2,163,12
,1,Daniel Warner (Mary Graham Carmichael Farquarson),0,18.0,1,0,45,53.1,2,1.0,1.0,1,493,13
,3,Patrick,1,18.0,0,0,700,7.75,1,1.0,1.0,0,426,12
,1,Frederick Charles (Mary Helene Baxter),0,27.0,1,1,800,247.5208,0,2.0,3.0,2,216,13
,2,Frank Hubert,1,40.0,0,0,177,16.0,2,2.0,1.0,0,497,12
,2,Alice Frances Louisa,0,21.0,0,1,842,21.0,2,2.0,1.0,1,642,9
,3,Joseph,1,17.0,2,0,715,8.05,2,1.0,1.0,2,195,12
,3,Ada,0,17.0,8,2,778,69.55,2,1.0,1.0,10,700,9
,2,James,1,40.0,0,0,306,13.0,2,2.0,1.0,0,819,12
,2,William A,1,34.0,1,0,142,26.0,2,2.0,1.0,1,26,12
,1,Abraham L,1,34.0,0,0,7,26.0,2,2.0,1.0,0,704,12
,3,Walter John,1,11.5,1,1,736,14.5,2,1.0,1.0,2,873,8
,2,John,1,61.0,0,0,159,12.35,1,4.0,1.0,0,457,12
,2,Marshall Brines,1,8.0,0,2,305,32.5,2,1.0,1.0,2,222,8
,3,Julius Konrad Eugen,1,33.0,0,0,470,7.8542,2,2.0,1.0,0,393,12
,1,Robert Douglas,1,6.0,0,2,105,134.5,0,1.0,2.0,2,754,8
,3,Berta Olivia,0,18.0,0,0,443,7.775,2,1.0,1.0,0,572,9
,2,Charles Robert,1,23.0,0,0,760,10.5,2,2.0,1.0,0,48,12
,3,(Lena Jacobsen Solvang),0,23.0,0,0,682,8.1125,2,2.0,1.0,0,654,13
,3,Nora,0,23.0,0,0,606,15.5,1,2.0,1.0,0,550,9
,3,Gilbert Sigvard Emanuel,1,0.33,0,2,457,14.4,2,1.0,1.0,2,189,8
,1,John Jacob,1,47.0,1,0,833,227.525,0,3.0,3.0,1,37,1
,2,Winifred Vera,0,8.0,1,1,239,26.0,2,1.0,1.0,2,652,9
,2,Frank Thomas,1,25.0,0,0,765,10.5,2,2.0,1.0,0,23,12
,1,Alfred Fernand,1,25.0,0,0,780,25.7417,0,2.0,1.0,0,597,12
,3,Katherine,0,35.0,0,0,703,7.75,1,2.0,1.0,0,509,9
,2,Sidney C Stuart,1,24.0,0,0,300,10.5,2,2.0,1.0,0,160,12
,1,Edith Louise,0,33.0,0,0,829,27.7208,0,2.0,1.0,0,682,9
,3,Redjo,1,25.0,0,0,533,7.8958,2,2.0,1.0,0,200,12
,3,Albert Karvin,1,32.0,0,0,743,22.525,2,2.0,1.0,0,18,12
,3,Luigi,1,32.0,0,0,877,7.05,2,2.0,1.0,0,248,12
,2,Percy William,1,17.0,0,0,847,73.5,2,1.0,1.0,0,198,12
,2,Benjamin (Ellen Truelove Arman),0,60.0,1,0,185,26.0,2,4.0,1.0,1,355,13
,3,Ida Augusta Margareta,0,38.0,4,2,467,7.775,2,2.0,1.0,6,21,9
,1,Christopher,1,42.0,0,0,27,42.5,2,3.0,1.0,0,324,12
,3,Bridget Delia,0,42.0,0,0,380,7.8792,1,3.0,1.0,0,479,9
,1,George Dennick,1,57.0,1,1,626,164.8667,2,3.0,2.0,2,841,12
,1,George Dunton (Eleanor Elkins),0,50.0,1,1,37,211.5,0,3.0,3.0,2,843,13
,3,Alexander Morrison,1,50.0,0,0,367,8.05,2,3.0,1.0,0,789,12
,2,Florentina,0,30.0,1,0,862,13.8583,0,2.0,1.0,1,227,9
,3,Harold J,1,21.0,0,0,405,8.05,2,2.0,1.0,0,662,12
,2,(Selena Rogers),0,22.0,0,0,922,10.5,2,2.0,1.0,0,168,13
,3,Einar Gervasius,1,21.0,0,0,560,7.7958,2,2.0,1.0,0,393,12
,1,Edward (Helen Churchill Hungerford),0,53.0,0,0,822,27.4458,0,3.0,1.0,0,123,13
,3,"George (Omine Amenia"" Alexander)""",0,53.0,0,2,255,15.2458,0,3.0,1.0,2,543,13
,3,Johan Charles,1,23.0,0,0,561,7.7958,2,2.0,1.0,0,33,12
,3,Bridget,0,23.0,0,0,634,7.75,1,2.0,1.0,0,513,9
,3,Thomas James,1,40.5,0,0,773,15.1,2,3.0,1.0,0,242,12
,2,Samuel James Metcalfe,1,36.0,0,0,188,13.0,2,2.0,1.0,0,343,12
,2,George Frederick,1,14.0,0,0,138,65.0,2,1.0,1.0,0,781,12
,1,Constance,0,21.0,0,0,60,26.55,2,2.0,1.0,0,847,9
,3,Karl Johan,1,21.0,1,0,329,6.4958,2,2.0,1.0,1,844,12
,3,Michael,1,21.0,0,0,388,7.8792,1,2.0,1.0,0,454,12
,1,John Bradley,1,39.0,1,0,816,71.2833,0,2.0,1.0,1,182,12
,3,Olof Edvin,1,20.0,0,0,571,7.8542,2,2.0,1.0,0,820,12
,1,Frank Manley,1,64.0,1,0,6,75.25,0,4.0,1.0,1,828,12
,3,Raffull,1,20.0,0,0,274,7.225,0,2.0,1.0,0,42,12
,2,Marta,0,18.0,1,1,222,13.0,2,1.0,1.0,2,339,9
,1,Walter Donald (Mahala Dutton),0,48.0,1,0,837,106.425,0,3.0,2.0,1,216,13
,1,Carl Johan (Sigrid Posse),0,55.0,0,0,22,27.7208,0,3.0,1.0,0,453,13
,2,(Alice Frances),0,45.0,0,2,175,30.0,2,3.0,1.0,2,148,13
,1,Frederic Oakley,1,45.0,1,1,105,134.5,0,3.0,2.0,2,754,12
,3,Abraham,1,45.0,0,0,435,7.8875,2,3.0,1.0,0,359,12
,3,"William Arthur Willie""""",1,45.0,1,2,923,23.45,2,3.0,1.0,3,383,8
,1,Frederick R,1,41.0,1,0,110,51.8625,2,3.0,1.0,1,404,12
,2,J Frank (Claire Bennett),0,22.0,0,0,784,21.0,2,2.0,1.0,0,394,13
,2,James Vivian,1,42.0,1,1,305,32.5,2,3.0,1.0,2,222,12
,2,Stephen (Annie Margaret Hill),0,29.0,1,0,265,26.0,2,2.0,1.0,1,346,13
,3,"Betros (Zahie Maria"" Elias)""",0,29.0,1,0,254,14.4542,0,2.0,1.0,1,405,13
,2,Barbara J,0,0.92,1,2,768,27.75,2,1.0,1.0,3,836,9
,3,Abraham August Johannes,1,20.0,0,0,887,7.925,2,2.0,1.0,0,4,12
,1,Walter Miller,1,27.0,1,0,94,136.7792,0,2.0,2.0,1,150,12
,3,Karl Johan,1,24.0,0,0,689,9.325,2,2.0,1.0,0,702,12
,3,Linhart,1,32.5,0,0,427,9.5,2,2.0,1.0,0,835,12
,3,George William,1,32.5,0,0,770,7.55,2,2.0,1.0,0,472,12
,3,John,1,32.5,0,0,740,7.75,1,2.0,1.0,0,479,12
,3,Samuel,1,28.0,0,0,586,8.05,2,2.0,1.0,0,571,12
,2,Lilian W,0,19.0,0,0,309,13.0,2,1.0,1.0,0,71,9
,3,Karl Albert,1,21.0,0,0,415,7.775,2,2.0,1.0,0,521,12
,3,Guillaume Joseph,1,36.5,1,0,416,17.4,2,2.0,1.0,1,869,12
,3,August Ferdinand,1,21.0,0,0,570,7.8542,2,2.0,1.0,0,572,12
,2,"Arthur Henry (Addie"" Dart Trevaskis)""",0,29.0,0,2,318,23.0,2,2.0,1.0,2,834,13
,3,Gertrud Emilia,0,1.0,1,1,565,12.1833,2,1.0,1.0,2,413,9
,2,Emilio Ilario Giuseppe,1,30.0,0,0,767,12.7375,0,2.0,1.0,0,648,12
,3,Stanko,1,30.0,0,0,518,7.8958,2,2.0,1.0,0,471,12
,1,Roderick Robert Crispin,1,30.0,0,0,16,0.0,2,2.0,0.0,0,146,12
,3,Charles William,1,30.0,0,0,771,7.55,2,2.0,1.0,0,828,12
,3,May Elizabeth,0,30.0,0,0,705,8.05,2,2.0,1.0,0,355,9
,3,Mate,1,17.0,0,0,359,8.6625,2,1.0,1.0,0,646,12
,1,Thomas Francis,1,46.0,0,0,88,75.2417,0,3.0,1.0,0,499,12
,3,Patrick,1,46.0,0,0,619,7.75,1,3.0,1.0,0,258,12
,1,Walter Miller (Virginia McDowell),0,26.0,1,0,94,136.7792,0,2.0,2.0,1,150,13
,3,Mary,0,26.0,1,0,637,15.5,1,2.0,1.0,1,440,9
,3,Jean Nassr,1,26.0,0,0,271,7.225,0,2.0,1.0,0,695,12
,2,Dagmar Jenny Ingeborg,0,20.0,1,0,162,26.0,2,2.0,1.0,1,105,9
,2,Clifford Richard,1,28.0,0,0,851,10.5,2,2.0,1.0,0,610,12
,2,Harry,1,40.0,1,0,324,26.0,2,2.0,1.0,1,246,12
,2,John James,1,30.0,1,0,776,21.0,2,2.0,1.0,1,827,12
,2,Percy Thomas,1,22.0,0,0,920,10.5,2,2.0,1.0,0,604,12
,3,Jelka,0,23.0,0,0,349,8.6625,2,2.0,1.0,0,598,9
,3,Alfred Edward,1,0.75,1,1,883,13.775,2,1.0,1.0,2,620,8
,3,Honora,0,0.75,0,0,601,7.75,1,1.0,1.0,0,251,9
,3,Maria Youssef,0,9.0,1,1,244,15.2458,0,1.0,1.0,2,801,9
,3,Salli Helena,0,2.0,1,1,632,20.2125,2,1.0,1.0,2,681,9
,3,William,1,36.0,0,0,724,7.25,2,2.0,1.0,0,204,12
,3,Charles (Charles Fardon),1,36.0,0,0,882,7.25,2,2.0,1.0,0,260,12
,1,John Pillsbury,1,24.0,1,0,131,82.2667,2,2.0,1.0,1,749,12
,3,Sarkis,1,24.0,0,0,249,7.2292,0,2.0,1.0,0,489,12
,3,Arthur,1,24.0,0,0,719,8.05,2,2.0,1.0,0,255,12
,1,George Alexander Lucien,1,24.0,0,0,823,39.6,2,2.0,1.0,0,663,12
,3,"Margaret Marcella Maggie""""",0,30.0,0,0,657,6.95,1,2.0,1.0,0,188,9
,3,Mustafa,1,30.0,0,0,246,7.2292,0,2.0,1.0,0,558,12
,1,Washington,1,53.0,1,1,398,81.8583,2,3.0,1.0,2,211,4
,3,Camille,1,36.0,0,0,424,9.5,2,2.0,1.0,0,856,12
,3,Minko,1,26.0,0,0,485,7.8958,2,2.0,1.0,0,25,12
,2,Louise,0,1.0,1,2,868,41.5792,0,1.0,1.0,3,428,9
,3,Hanna,1,1.0,2,0,256,21.6792,0,1.0,1.0,2,706,12
,1,Joseph Holland,1,30.0,0,0,64,45.5,2,2.0,1.0,0,463,12
,3,Nils,1,29.0,0,0,472,7.8542,2,2.0,1.0,0,380,12
,3,Oscar Wilhelm,1,32.0,0,0,456,7.775,2,2.0,1.0,0,595,12
,2,Noel,1,32.0,0,0,173,15.0458,0,2.0,1.0,0,483,12
,2,Escott Robert,1,43.0,0,1,842,21.0,2,3.0,1.0,1,642,12
,3,Tome,1,24.0,0,0,356,8.6625,2,2.0,1.0,0,646,12
,3,"Catherine Katie""""",0,24.0,0,0,662,7.75,1,2.0,1.0,0,500,9
,1,Edward Gifford (Catherine Elizabeth Halstead),0,64.0,1,1,25,26.55,2,4.0,1.0,2,180,13
,1,Hudson Joshua Creighton,1,30.0,1,2,49,151.55,2,2.0,2.0,3,16,12
,3,Philip Frank,1,0.83,0,1,666,9.35,2,1.0,1.0,1,9,8
,1,Charles Melville,1,55.0,1,1,86,93.5,2,3.0,1.0,2,323,12
,3,Claus Peter (Jennie L Howard),0,45.0,1,0,546,14.1083,2,3.0,1.0,1,310,13
,3,Jego Grga,1,18.0,0,0,355,8.6625,2,1.0,1.0,0,115,12
,3,David,1,22.0,0,0,252,7.225,0,2.0,1.0,0,818,12
,3,Harry,1,22.0,0,0,788,7.575,2,2.0,1.0,0,698,12
,3,Jeannie,0,37.0,0,0,617,7.75,1,2.0,1.0,0,129,9
,1,John Stuart (Ella Holmes),0,55.0,0,0,836,135.6333,0,3.0,2.0,0,840,13
,3,Kate,0,17.0,0,0,739,7.7333,1,1.0,1.0,0,303,9
,1,William Augustus,1,57.0,1,0,802,146.5208,0,3.0,2.0,1,755,12
,2,Reginald Harry,1,19.0,0,0,299,10.5,2,1.0,1.0,0,677,12
,3,Nils Hilding,1,27.0,0,0,568,7.8542,2,2.0,1.0,0,386,12
